TransactionID,CustomerID,BankID_Sent,BankID_Received,DateID,TransactionTypeID,FraudID,Amount,Status,PaymentMode
TXN003795,129,14,13,1065,1,1,59380.7,Success,Phone Number
TXN003796,23,10,3,1532,2,1,55648.78,Failed,QR Code
TXN003797,103,4,16,1491,1,1,11096.34,Failed,Phone Number
TXN003798,128,7,9,1668,2,1,40988.6,Success,Phone Number
TXN003799,107,19,3,2084,2,1,28402.84,Success,QR Code
TXN003800,35,17,1,284,2,1,16982.91,Success,QR Code
TXN003801,64,3,20,31,2,1,62223.06,Success,QR Code
TXN003802,76,8,15,1436,2,1,42311.73,Success,Phone Number
TXN003803,83,19,8,1792,2,1,27408.17,Success,QR Code
TXN003804,4,20,13,924,2,1,65677.74,Success,Phone Number
TXN003805,88,16,20,2093,2,1,35168.23,Success,Phone Number
TXN003806,8,17,14,1071,2,2,31859.49,Success,QR Code
TXN003807,94,1,9,1975,1,1,60846.64,Success,QR Code
TXN003808,148,19,11,274,2,1,49628.24,Failed,Phone Number
TXN003809,137,2,20,388,2,1,49154.74,Success,Phone Number
TXN003810,64,9,10,515,2,1,61117.94,Success,QR Code
TXN003811,110,2,6,1660,2,1,50924.93,Success,QR Code
TXN003812,68,6,11,849,2,1,51664.2,Success,QR Code
TXN003813,149,14,8,678,2,3,14512.94,Success,UPI ID
TXN003814,41,8,11,127,2,1,8234.85,Success,QR Code
TXN003815,138,11,16,179,2,1,13949.95,Success,QR Code
TXN003816,65,3,3,577,2,1,19981.79,Success,QR Code
TXN003817,4,14,2,1544,2,1,35711.92,Success,QR Code
TXN003818,9,5,16,957,2,1,34944.35,Success,QR Code
TXN003819,112,12,8,1791,2,1,15903.16,Success,QR Code
TXN003820,81,6,20,803,2,1,33714.33,Success,UPI ID
TXN003821,26,19,7,1673,2,3,43925.04,Success,QR Code
TXN003822,24,4,4,1464,2,1,62075.32,Success,QR Code
TXN003823,52,6,15,750,2,1,57081.2,Success,QR Code
TXN003824,31,8,7,1987,1,1,68543.91,Success,UPI ID
TXN003825,75,9,2,618,2,1,37360.54,Success,QR Code
TXN003826,32,3,18,3,2,3,63420.23,Success,UPI ID
TXN003827,143,1,3,530,2,1,1622.28,Success,QR Code
TXN003828,127,5,9,445,2,3,385.56,Success,Phone Number
TXN003829,30,12,6,736,2,3,10730.28,Success,UPI ID
TXN003830,1,8,10,2007,2,1,63929.07,Success,QR Code
TXN003831,3,20,13,1698,2,1,3106.6,Success,QR Code
TXN003832,22,3,15,793,1,1,42757.75,Success,QR Code
TXN003833,24,20,13,455,1,1,27812.61,Failed,UPI ID
TXN003834,109,13,20,2090,2,1,8724.23,Success,QR Code
TXN003835,70,17,2,1914,2,1,43872.94,Success,QR Code
TXN003836,79,10,14,338,1,1,11160.99,Success,UPI ID
TXN003837,113,17,12,924,1,4,60819.38,Success,QR Code
TXN003838,49,8,17,272,2,1,39430.29,Success,UPI ID
TXN003839,117,1,10,1926,2,1,23905.26,Success,UPI ID
TXN003840,19,4,3,315,2,2,41270.88,Success,QR Code
TXN003841,119,17,17,2166,2,1,26942.59,Success,QR Code
TXN003842,121,20,11,1181,1,1,822.09,Success,QR Code
TXN003843,46,1,3,1057,2,1,52872.96,Failed,QR Code
TXN003844,130,18,18,962,2,1,59685.08,Success,QR Code
TXN003845,54,17,15,1777,2,1,1395.33,Success,QR Code
TXN003846,117,13,2,1553,1,1,20461.57,Success,QR Code
TXN003847,70,11,15,2131,2,1,66419.19,Success,UPI ID
TXN003848,78,2,13,2118,1,1,2086.08,Success,QR Code
TXN003849,67,15,11,2130,1,1,40533.9,Success,Phone Number
TXN003850,26,19,19,1115,2,1,63020.13,Success,UPI ID
TXN003851,90,17,8,806,2,1,67782.09,Success,UPI ID
TXN003852,65,20,4,1005,1,3,73282.5,Failed,Phone Number
TXN003853,83,20,13,1394,1,1,31833.24,Success,QR Code
TXN003854,79,9,16,91,2,1,74359.33,Failed,UPI ID
TXN003855,13,16,19,2072,2,1,39440.5,Success,QR Code
TXN003856,108,8,1,344,2,1,28393.8,Success,QR Code
TXN003857,12,13,3,837,1,1,11475.69,Failed,UPI ID
TXN003858,44,19,9,885,2,1,41328.59,Failed,Phone Number
TXN003859,68,19,16,2165,2,1,18269.77,Success,UPI ID
TXN003860,12,17,4,245,2,1,7459.49,Success,UPI ID
TXN003861,4,8,14,526,1,2,51936.93,Success,Phone Number
TXN003862,38,12,13,1609,2,1,19622.0,Success,UPI ID
TXN003863,21,1,9,212,1,1,59109.97,Success,QR Code
TXN003864,18,9,15,1459,1,1,43877.02,Success,UPI ID
TXN003865,117,3,2,1439,2,3,57688.18,Success,QR Code
TXN003866,149,12,1,264,2,1,64148.25,Success,QR Code
TXN003867,146,19,2,1726,2,1,16177.71,Success,QR Code
TXN003868,87,11,7,1585,1,1,7834.81,Success,UPI ID
TXN003869,105,7,3,937,1,1,38580.02,Success,QR Code
TXN003870,62,4,7,977,2,3,64731.61,Success,QR Code
TXN003871,70,3,16,44,2,1,64566.84,Success,UPI ID
TXN003872,27,18,1,230,2,3,39069.92,Success,UPI ID
TXN003873,109,18,15,1791,2,1,9991.14,Success,UPI ID
TXN003874,100,18,6,2120,2,1,23798.65,Success,QR Code
TXN003875,70,16,1,1864,1,1,15243.78,Success,UPI ID
TXN003876,49,9,17,610,2,1,72670.06,Success,UPI ID
TXN003877,113,16,2,652,2,2,44317.26,Success,QR Code
TXN003878,37,3,9,1647,2,1,46311.21,Success,QR Code
TXN003879,52,2,18,1805,1,1,32250.69,Success,QR Code
TXN003880,19,5,8,51,2,1,67610.06,Success,QR Code
TXN003881,100,18,1,422,2,1,68347.45,Success,UPI ID
TXN003882,85,14,14,446,2,1,63663.86,Success,QR Code
TXN003883,76,17,17,553,2,4,59027.98,Success,UPI ID
TXN003884,80,7,15,1056,2,1,74755.19,Success,QR Code
TXN003885,80,20,17,928,2,1,3614.95,Failed,Phone Number
TXN003886,68,2,20,1058,2,1,53957.59,Success,QR Code
TXN003887,98,7,6,866,2,1,21721.13,Success,QR Code
TXN003888,19,8,18,1376,2,3,33803.36,Success,QR Code
TXN003889,67,12,11,1249,2,1,20867.05,Success,QR Code
TXN003890,23,17,4,1188,2,1,53917.73,Success,UPI ID
TXN003891,33,14,8,222,1,4,49519.05,Success,QR Code
TXN003892,30,18,6,1154,2,4,28768.65,Success,QR Code
TXN003893,117,3,17,762,2,1,9109.83,Failed,QR Code
TXN003894,22,16,5,1257,1,1,37553.85,Success,QR Code
TXN003895,51,8,9,562,2,1,23082.83,Failed,Phone Number
TXN003896,53,16,8,393,1,1,51167.81,Success,UPI ID
TXN003897,52,8,7,1894,2,1,10027.75,Failed,Phone Number
TXN003898,133,18,4,2181,2,1,5661.84,Success,Phone Number
TXN003899,130,14,18,826,1,3,26609.29,Failed,QR Code
TXN003900,18,7,20,317,2,1,59961.85,Success,Phone Number
TXN003901,11,18,2,1692,2,1,64424.76,Success,QR Code
TXN003902,89,18,17,253,2,1,15646.37,Failed,UPI ID
TXN003903,59,4,15,1370,1,1,52893.56,Success,Phone Number
TXN003904,23,5,2,480,2,1,71411.54,Success,QR Code
TXN003905,97,16,8,1442,2,1,48337.03,Success,QR Code
TXN003906,149,11,17,792,2,1,7945.29,Success,Phone Number
TXN003907,35,3,11,119,1,1,36148.85,Success,Phone Number
TXN003908,43,10,1,1036,1,1,38322.18,Success,Phone Number
TXN003909,70,9,11,63,1,1,57876.96,Success,QR Code
TXN003910,66,2,10,1078,2,1,3875.18,Success,Phone Number
TXN003911,96,17,20,964,2,1,21409.47,Success,QR Code
TXN003912,105,2,14,814,2,1,11594.66,Success,QR Code
TXN003913,57,2,19,1643,2,1,56043.09,Success,QR Code
TXN003914,51,7,13,2064,2,1,21947.89,Success,Phone Number
TXN003915,60,9,17,1431,2,1,58607.41,Success,QR Code
TXN003916,71,8,12,864,1,4,22082.97,Success,UPI ID
TXN003917,108,4,15,1841,2,2,31628.42,Success,UPI ID
TXN003918,130,12,16,1417,2,1,61378.39,Success,QR Code
TXN003919,12,16,20,386,2,2,45974.2,Success,UPI ID
TXN003920,43,8,9,401,2,1,65460.64,Success,QR Code
TXN003921,37,8,8,4,2,1,48711.39,Success,QR Code
TXN003922,62,16,10,1989,2,1,24844.3,Success,UPI ID
TXN003923,86,3,7,1351,2,1,27496.57,Success,QR Code
TXN003924,87,15,15,1043,2,2,6127.64,Success,QR Code
TXN003925,99,9,11,124,2,1,23064.85,Success,QR Code
TXN003926,32,16,8,992,2,1,5694.45,Failed,QR Code
TXN003927,121,12,11,1072,2,1,29725.73,Success,Phone Number
TXN003928,70,11,8,1169,2,1,11602.6,Success,QR Code
TXN003929,1,12,14,409,2,1,44920.95,Success,QR Code
TXN003930,7,10,15,882,2,1,3213.35,Success,UPI ID
TXN003931,138,13,11,746,2,1,17380.26,Success,UPI ID
TXN003932,132,17,15,1623,2,1,19441.04,Success,QR Code
TXN003933,82,8,8,268,2,1,53764.56,Success,QR Code
TXN003934,126,18,17,1332,2,1,6281.68,Success,QR Code
TXN003935,58,5,2,819,2,1,45861.33,Success,QR Code
TXN003936,15,11,4,736,1,1,73526.93,Success,UPI ID
TXN003937,79,13,11,1612,1,1,48677.05,Success,QR Code
TXN003938,77,14,13,2102,2,3,8720.77,Success,UPI ID
TXN003939,42,9,9,1900,1,1,72616.92,Success,UPI ID
TXN003940,16,12,15,231,2,1,24961.52,Success,QR Code
TXN003941,38,13,20,647,2,3,54517.92,Success,QR Code
TXN003942,18,20,11,919,1,4,47825.0,Success,Phone Number
TXN003943,133,17,17,1943,2,1,9916.78,Success,QR Code
TXN003944,41,18,1,633,2,3,1747.09,Success,UPI ID
TXN003945,93,12,1,1821,1,1,31097.37,Success,QR Code
TXN003946,19,17,5,1990,2,1,67608.59,Success,QR Code
TXN003947,8,19,18,207,2,1,65230.19,Success,Phone Number
TXN003948,28,2,19,874,1,3,74505.41,Success,Phone Number
TXN003949,71,9,5,1381,2,1,29432.39,Success,QR Code
TXN003950,100,10,16,876,2,1,54699.43,Success,QR Code
TXN003951,66,18,5,1765,2,3,69587.53,Failed,QR Code
TXN003952,116,1,10,1201,2,1,22634.26,Success,UPI ID
TXN003953,52,3,1,1318,1,1,44888.79,Success,Phone Number
TXN003954,125,4,7,1898,2,1,70376.18,Success,UPI ID
TXN003955,143,15,9,2145,1,1,17054.04,Failed,UPI ID
TXN003956,121,12,20,1297,2,4,64255.96,Success,QR Code
TXN003957,76,17,3,556,2,2,16254.39,Success,UPI ID
TXN003958,147,11,15,900,1,1,54596.18,Success,QR Code
TXN003959,37,18,7,1118,2,1,6159.66,Success,QR Code
TXN003960,83,2,14,145,2,1,34755.88,Success,QR Code
TXN003961,48,6,8,2071,2,1,25091.03,Success,UPI ID
TXN003962,79,8,2,591,2,1,40750.35,Success,UPI ID
TXN003963,140,6,1,979,2,1,36453.31,Success,QR Code
TXN003964,48,9,3,1997,2,3,16786.21,Success,Phone Number
TXN003965,92,13,9,1335,2,1,14996.78,Failed,Phone Number
TXN003966,36,13,6,1528,2,1,71628.9,Success,Phone Number
TXN003967,107,8,10,958,2,1,20743.76,Success,Phone Number
TXN003968,69,19,6,403,1,1,14525.94,Success,QR Code
TXN003969,25,6,18,1126,1,1,27767.5,Success,QR Code
TXN003970,120,1,20,444,1,1,37983.33,Success,QR Code
TXN003971,45,16,4,1384,2,1,62720.63,Failed,Phone Number
TXN003972,28,10,19,1400,1,3,49834.06,Success,QR Code
TXN003973,20,7,2,1563,1,2,46038.46,Success,Phone Number
TXN003974,25,17,18,1046,2,3,8455.17,Success,Phone Number
TXN003975,12,1,15,329,2,3,74622.52,Success,UPI ID
TXN003976,149,9,11,1064,2,1,42830.92,Success,UPI ID
TXN003977,76,9,6,1306,1,1,41828.11,Success,UPI ID
TXN003978,124,20,10,1333,2,4,3097.02,Success,QR Code
TXN003979,102,4,19,2150,2,1,21041.43,Success,QR Code
TXN003980,125,10,1,1056,2,1,4743.87,Failed,QR Code
TXN003981,88,13,12,2118,2,4,52147.05,Success,Phone Number
TXN003982,145,18,17,2059,2,1,43826.53,Success,QR Code
TXN003983,84,1,12,1834,2,2,30934.34,Success,QR Code
TXN003984,62,12,14,488,2,1,21469.98,Success,UPI ID
TXN003985,13,15,14,2018,2,1,13627.05,Success,QR Code
TXN003986,103,3,8,706,1,1,59654.48,Success,UPI ID
TXN003987,65,6,15,1484,2,1,43556.11,Success,Phone Number
TXN003988,131,3,1,931,2,1,46783.07,Success,QR Code
TXN003989,48,2,19,1818,2,1,57229.72,Success,UPI ID
TXN003990,86,15,5,177,2,1,10574.99,Success,QR Code
TXN003991,102,5,6,818,2,1,30287.82,Success,QR Code
TXN003992,96,16,13,2059,2,1,13064.91,Success,UPI ID
TXN003993,138,10,20,1924,2,4,49356.72,Failed,UPI ID
TXN003994,56,4,13,600,2,4,12114.34,Success,UPI ID
TXN003995,12,20,6,712,2,1,69757.03,Success,QR Code
TXN003996,84,18,1,979,1,1,15517.11,Success,QR Code
TXN003997,96,7,3,1489,1,1,64540.59,Success,QR Code
TXN003998,63,9,18,1119,2,1,12171.13,Success,QR Code
TXN003999,16,14,20,873,2,1,65315.1,Success,QR Code
TXN004000,113,5,11,1757,2,1,4254.5,Success,QR Code
TXN004001,50,6,8,1511,2,1,59369.28,Success,UPI ID
TXN004002,22,19,16,652,2,1,68390.17,Failed,QR Code
TXN004003,50,6,6,2122,2,1,1283.85,Failed,QR Code
TXN004004,104,3,19,996,2,1,14216.47,Success,Phone Number
TXN004005,65,20,3,1380,2,1,18968.4,Failed,UPI ID
TXN004006,134,15,3,1598,2,1,10545.64,Success,UPI ID
TXN004007,110,1,5,528,1,1,37060.57,Success,Phone Number
TXN004008,83,20,17,1968,1,1,63856.69,Failed,QR Code
TXN004009,63,12,13,1023,2,1,15427.79,Success,Phone Number
TXN004010,50,11,1,723,2,3,48711.38,Success,QR Code
TXN004011,26,11,5,1008,2,1,28215.96,Success,UPI ID
TXN004012,112,14,5,1310,2,2,65385.49,Success,UPI ID
TXN004013,148,15,4,1623,1,1,64023.82,Success,Phone Number
TXN004014,67,18,18,1334,2,1,14145.31,Failed,QR Code
TXN004015,9,20,18,1485,2,1,49902.63,Success,UPI ID
TXN004016,59,19,12,2045,2,1,60951.13,Success,QR Code
TXN004017,147,11,12,1825,1,1,48212.8,Success,QR Code
TXN004018,117,11,9,928,2,1,5912.06,Success,QR Code
TXN004019,19,14,4,564,1,1,35608.28,Success,QR Code
TXN004020,27,4,18,807,1,1,54584.76,Success,Phone Number
TXN004021,86,1,16,1018,2,2,31175.79,Failed,QR Code
TXN004022,139,5,8,1791,2,1,52959.95,Success,QR Code
TXN004023,109,19,5,1135,2,1,25382.79,Success,QR Code
TXN004024,74,5,19,1729,2,1,4224.04,Success,QR Code
TXN004025,40,12,4,1661,2,1,53877.99,Success,QR Code
TXN004026,135,3,9,1182,2,1,55765.23,Success,Phone Number
TXN004027,142,20,17,1361,2,1,50044.73,Success,Phone Number
TXN004028,5,7,10,841,1,1,52667.04,Failed,QR Code
TXN004029,130,10,3,1390,2,1,59323.29,Success,QR Code
TXN004030,97,20,17,982,2,1,9640.38,Success,Phone Number
TXN004031,113,14,20,161,1,1,47376.25,Success,UPI ID
TXN004032,41,16,17,425,2,1,6030.34,Success,QR Code
TXN004033,94,6,3,783,2,1,39293.46,Success,Phone Number
TXN004034,105,1,5,256,1,1,43850.3,Success,QR Code
TXN004035,123,9,19,524,1,2,950.73,Success,QR Code
TXN004036,122,13,16,1612,2,1,74313.21,Success,QR Code
TXN004037,5,13,18,1920,1,1,58668.92,Success,QR Code
TXN004038,132,6,13,591,1,1,72295.28,Success,QR Code
TXN004039,4,11,18,2097,2,3,72623.53,Success,UPI ID
TXN004040,124,8,18,1090,2,3,58408.4,Success,QR Code
TXN004041,9,11,9,1694,2,1,50523.87,Success,Phone Number
TXN004042,17,18,16,1259,2,1,6467.57,Success,QR Code
TXN004043,18,1,8,1498,2,1,70610.52,Failed,QR Code
TXN004044,148,12,13,1182,2,1,26179.28,Success,UPI ID
TXN004045,114,13,8,849,2,1,53153.87,Success,UPI ID
TXN004046,40,3,1,343,1,1,43316.13,Success,UPI ID
TXN004047,105,13,2,1999,2,1,31750.17,Success,QR Code
TXN004048,38,3,3,949,2,1,70706.91,Failed,Phone Number
TXN004049,98,5,1,1816,2,1,7299.11,Success,QR Code
TXN004050,110,4,4,1917,2,1,11002.74,Success,QR Code
TXN004051,20,17,16,446,2,2,21533.03,Success,Phone Number
TXN004052,112,1,14,1512,2,1,54912.25,Success,QR Code
TXN004053,13,14,5,728,2,3,56014.49,Success,UPI ID
TXN004054,127,6,12,2073,1,1,34353.03,Failed,UPI ID
TXN004055,17,1,11,425,2,3,17649.55,Success,QR Code
TXN004056,115,7,20,377,2,1,37300.34,Success,UPI ID
TXN004057,73,9,13,1471,2,1,66899.39,Success,QR Code
TXN004058,59,13,17,1245,1,1,60861.92,Failed,UPI ID
TXN004059,37,20,12,519,2,3,26357.7,Success,QR Code
TXN004060,85,15,20,2164,2,1,2649.4,Failed,QR Code
TXN004061,138,15,1,321,2,1,50998.34,Success,QR Code
TXN004062,143,9,13,494,2,2,35977.36,Success,UPI ID
TXN004063,83,10,6,191,2,1,51469.65,Success,UPI ID
TXN004064,147,14,16,279,1,1,21768.46,Success,Phone Number
TXN004065,98,12,15,2003,2,2,44844.98,Success,Phone Number
TXN004066,106,15,11,1381,2,1,36630.98,Success,QR Code
TXN004067,26,7,7,1988,2,1,26837.43,Success,QR Code
TXN004068,97,18,10,1277,2,1,6159.03,Success,QR Code
TXN004069,48,20,3,303,2,1,36799.15,Success,QR Code
TXN004070,46,20,20,921,2,1,12409.08,Success,QR Code
TXN004071,26,11,11,977,2,1,68794.84,Success,QR Code
TXN004072,47,7,17,804,1,1,6135.88,Success,QR Code
TXN004073,8,7,10,2089,1,1,35183.59,Success,UPI ID
TXN004074,65,4,19,1978,2,1,39532.2,Success,QR Code
TXN004075,57,3,20,1811,1,1,70636.65,Success,QR Code
TXN004076,7,13,18,646,2,1,24377.48,Success,UPI ID
TXN004077,87,9,12,479,2,1,18551.3,Failed,UPI ID
TXN004078,26,16,14,187,2,1,24263.53,Success,UPI ID
TXN004079,134,9,8,2140,1,1,10735.23,Success,UPI ID
TXN004080,123,2,15,1913,1,1,9120.45,Success,QR Code
TXN004081,51,1,17,1653,2,1,28704.03,Success,QR Code
TXN004082,143,15,7,455,2,4,29960.97,Success,Phone Number
TXN004083,25,8,4,2067,2,1,19541.38,Success,UPI ID
TXN004084,99,7,12,1404,2,3,5370.93,Success,QR Code
TXN004085,94,2,17,316,2,1,42235.86,Success,Phone Number
TXN004086,59,14,4,1845,2,1,42003.0,Success,QR Code
TXN004087,48,17,10,455,1,1,37593.89,Success,QR Code
TXN004088,119,8,16,1971,1,1,63345.77,Failed,QR Code
TXN004089,6,17,13,1955,2,1,27473.03,Success,Phone Number
TXN004090,37,13,6,1519,2,4,38175.05,Success,QR Code
TXN004091,41,15,12,1610,1,3,70621.49,Success,Phone Number
TXN004092,40,19,5,1883,2,1,65117.4,Success,QR Code
TXN004093,150,15,17,746,1,1,43956.51,Success,Phone Number
TXN004094,74,16,19,1218,2,1,11313.68,Success,QR Code
TXN004095,78,18,5,959,2,2,60821.55,Success,UPI ID
TXN004096,108,6,16,800,2,1,58905.33,Success,QR Code
TXN004097,100,11,13,1283,2,2,20026.71,Success,QR Code
TXN004098,102,6,12,353,2,1,34651.55,Success,QR Code
TXN004099,26,9,9,987,2,1,71354.13,Success,QR Code
TXN004100,73,2,13,1214,2,1,1300.37,Success,Phone Number
TXN004101,33,14,12,1575,1,1,71895.72,Failed,QR Code
TXN004102,78,6,19,214,2,1,55525.78,Success,Phone Number
TXN004103,131,17,1,149,2,1,66699.5,Success,Phone Number
TXN004104,102,9,19,1128,2,1,7039.76,Success,QR Code
TXN004105,123,12,6,323,2,1,19522.79,Success,QR Code
TXN004106,84,4,18,573,1,2,66264.15,Success,UPI ID
TXN004107,70,14,8,375,2,1,44267.62,Success,UPI ID
TXN004108,58,17,15,1898,2,1,26583.71,Success,Phone Number
TXN004109,53,6,16,2008,2,1,54369.75,Success,UPI ID
TXN004110,76,9,10,1279,2,1,64698.82,Success,QR Code
TXN004111,70,7,8,1175,2,1,38780.25,Success,QR Code
TXN004112,5,6,8,1433,2,1,52975.85,Failed,UPI ID
TXN004113,132,13,6,547,2,1,65586.74,Success,Phone Number
TXN004114,36,10,19,234,2,4,50406.27,Success,QR Code
TXN004115,132,11,18,161,2,1,66673.46,Success,UPI ID
TXN004116,60,15,2,268,2,1,29776.02,Success,QR Code
TXN004117,68,18,9,1846,1,1,14628.35,Success,QR Code
TXN004118,29,3,9,1949,2,4,65058.98,Success,QR Code
TXN004119,95,13,10,495,1,1,67081.34,Success,QR Code
TXN004120,54,14,1,795,2,2,35607.53,Success,UPI ID
TXN004121,112,6,5,2059,2,1,2951.26,Success,UPI ID
TXN004122,128,13,13,1351,2,2,66219.69,Success,QR Code
TXN004123,9,8,6,590,2,1,68564.5,Success,QR Code
TXN004124,129,13,14,1399,2,1,32695.46,Success,QR Code
TXN004125,64,3,2,1119,2,1,36688.1,Success,UPI ID
TXN004126,120,13,14,246,2,1,51641.31,Failed,UPI ID
TXN004127,139,8,5,1657,2,1,14070.77,Success,QR Code
TXN004128,107,2,4,190,2,1,12100.54,Success,QR Code
TXN004129,26,15,8,843,1,3,10807.37,Success,UPI ID
TXN004130,49,5,20,1790,2,1,1213.15,Success,UPI ID
TXN004131,98,2,2,782,1,1,69714.63,Success,QR Code
TXN004132,70,20,2,1883,2,2,66158.41,Success,UPI ID
TXN004133,44,20,13,175,2,1,31944.09,Success,QR Code
TXN004134,43,8,13,1055,2,1,33911.59,Success,UPI ID
TXN004135,25,15,16,993,2,1,54456.65,Success,Phone Number
TXN004136,126,18,20,933,2,2,27226.73,Success,QR Code
TXN004137,108,15,6,200,2,1,70654.01,Success,UPI ID
TXN004138,82,20,7,509,1,1,38910.93,Success,UPI ID
TXN004139,44,5,3,1475,2,1,15108.32,Success,QR Code
TXN004140,120,17,9,620,2,1,68977.09,Success,QR Code
TXN004141,35,9,17,1566,2,1,69480.43,Success,QR Code
TXN004142,23,17,16,78,1,1,48794.78,Success,UPI ID
TXN004143,115,11,8,1595,2,1,60780.16,Success,QR Code
TXN004144,47,7,6,1065,2,1,44563.94,Success,UPI ID
TXN004145,106,9,11,76,1,1,49442.31,Success,UPI ID
TXN004146,110,18,17,843,2,3,14320.95,Success,QR Code
TXN004147,75,19,10,254,2,1,5107.58,Success,UPI ID
TXN004148,147,5,19,472,2,1,55187.95,Success,UPI ID
TXN004149,98,13,17,93,2,1,46149.32,Success,Phone Number
TXN004150,37,8,14,1606,1,1,69145.24,Success,Phone Number
TXN004151,53,5,12,1161,2,1,29487.59,Failed,QR Code
TXN004152,125,3,2,1669,2,1,33363.96,Success,UPI ID
TXN004153,54,19,12,624,1,1,8969.78,Success,QR Code
TXN004154,54,3,11,439,2,1,438.26,Failed,QR Code
TXN004155,105,8,16,1407,2,1,2781.71,Success,UPI ID
TXN004156,106,9,9,1375,1,1,45411.1,Success,UPI ID
TXN004157,40,3,19,1334,2,1,29405.36,Success,Phone Number
TXN004158,30,14,4,1201,2,1,50704.48,Success,UPI ID
TXN004159,57,1,7,236,2,1,31127.18,Failed,QR Code
TXN004160,63,20,17,1481,2,1,2421.95,Success,QR Code
TXN004161,24,12,9,1900,2,1,23478.55,Success,Phone Number
TXN004162,41,12,18,1486,2,3,42557.04,Success,QR Code
TXN004163,64,4,17,255,1,1,1544.09,Success,UPI ID
TXN004164,39,19,3,28,2,1,72430.52,Success,QR Code
TXN004165,34,20,11,524,1,1,42816.61,Success,QR Code
TXN004166,5,12,6,227,2,2,55206.65,Success,UPI ID
TXN004167,83,3,2,15,1,3,28710.57,Success,QR Code
TXN004168,44,8,12,1007,1,1,65995.61,Success,UPI ID
TXN004169,77,9,5,8,2,1,42806.48,Success,Phone Number
TXN004170,67,6,8,1320,2,1,52679.39,Success,UPI ID
TXN004171,11,3,13,1644,2,1,70097.22,Success,UPI ID
TXN004172,125,2,4,1247,2,3,23258.46,Failed,UPI ID
TXN004173,135,15,5,1691,2,1,61397.03,Success,UPI ID
TXN004174,29,9,7,1085,2,1,41319.76,Success,Phone Number
TXN004175,5,8,4,1880,2,1,70312.63,Success,Phone Number
TXN004176,54,1,6,1180,2,1,9208.01,Success,UPI ID
TXN004177,27,14,9,1595,2,3,69404.2,Success,UPI ID
TXN004178,6,11,11,1766,2,1,28348.3,Success,QR Code
TXN004179,149,11,14,771,2,1,39317.05,Success,Phone Number
TXN004180,1,14,1,653,2,1,61594.49,Success,Phone Number
TXN004181,42,17,5,845,2,3,50944.22,Success,QR Code
TXN004182,124,14,8,2056,2,1,22224.67,Failed,QR Code
TXN004183,121,6,6,176,2,4,71298.27,Success,QR Code
TXN004184,125,14,8,612,2,1,47232.92,Success,QR Code
TXN004185,97,17,7,2187,2,1,42146.68,Success,UPI ID
TXN004186,142,1,11,1532,2,2,4246.31,Success,QR Code
TXN004187,103,15,4,1813,2,1,29584.99,Success,UPI ID
TXN004188,55,10,5,1291,2,1,55754.58,Failed,UPI ID
TXN004189,4,1,7,1491,2,1,29703.68,Success,QR Code
TXN004190,118,4,8,1293,2,1,46347.32,Failed,QR Code
TXN004191,126,4,5,836,2,3,48322.82,Success,Phone Number
TXN004192,138,14,20,1724,2,4,37308.92,Success,UPI ID
TXN004193,129,8,12,1237,2,3,57953.14,Success,QR Code
TXN004194,103,15,6,1177,1,1,30526.38,Success,UPI ID
TXN004195,116,12,13,555,2,1,8329.32,Success,QR Code
TXN004196,102,7,18,1576,1,1,73513.32,Success,UPI ID
TXN004197,23,3,9,1657,2,1,28184.69,Success,QR Code
TXN004198,119,10,17,1988,2,1,47623.02,Success,UPI ID
TXN004199,16,11,12,1736,2,1,32013.98,Success,QR Code
TXN004200,81,20,19,1207,2,2,12332.79,Failed,QR Code
TXN004201,109,4,9,1524,2,1,41238.64,Success,UPI ID
TXN004202,114,3,1,1111,1,2,18682.03,Success,QR Code
TXN004203,140,3,8,2184,2,1,33585.91,Success,QR Code
TXN004204,16,2,8,776,1,1,18621.45,Success,Phone Number
TXN004205,33,19,12,724,2,2,43348.77,Success,Phone Number
TXN004206,54,12,6,705,2,1,2771.53,Success,UPI ID
TXN004207,128,8,12,680,2,1,40216.46,Success,Phone Number
TXN004208,133,9,9,1490,2,1,45314.3,Success,UPI ID
TXN004209,16,11,15,1452,2,2,27112.1,Success,Phone Number
TXN004210,15,17,20,1422,2,3,37226.27,Success,Phone Number
TXN004211,139,7,16,200,2,1,39625.61,Success,UPI ID
TXN004212,46,6,17,1589,2,2,54675.47,Success,UPI ID
TXN004213,150,9,12,2190,2,1,3862.05,Success,UPI ID
TXN004214,40,13,3,85,1,1,45656.43,Success,QR Code
TXN004215,38,9,17,274,2,1,66172.68,Success,Phone Number
TXN004216,1,16,17,808,1,1,58103.11,Success,UPI ID
TXN004217,35,14,12,1099,2,1,41963.19,Success,UPI ID
TXN004218,142,5,19,522,2,1,13562.05,Success,UPI ID
TXN004219,58,19,11,1600,2,1,30992.02,Success,QR Code
TXN004220,90,4,18,942,1,1,12734.09,Failed,QR Code
TXN004221,91,15,9,1425,2,2,69626.86,Success,UPI ID
TXN004222,113,12,2,555,2,1,23793.12,Success,UPI ID
